,Unnamed: 0,CRASH_YEAR,CRASH_SEV,Sex,Age,DUI
29518,29519,2000,N,Male,50-54,F
29519,29520,2000,N,Male,65-69,F
29520,29521,2000,N,Female,80+,F
29521,29522,2000,N,Male,65-69,F
29522,29523,2000,N,Male,35-39,F
29523,29524,2000,N,Female,50-54,F
29524,29525,2000,N,Male,25-29,F
29525,29526,2000,N,Male,20-24,F
29526,29527,2000,N,Female,40-44,F
29527,29528,2000,N,Male,20-24,F
29528,29529,2000,N,Male,15-19,T
29529,29530,2000,N,Male,60-64,F
29530,29531,2000,N,Male,15-19,F
29531,29532,2000,N,Female,50-54,F
29532,29533,2000,N,Female,35-39,F
29533,29534,2000,N,Male,70-74,F
29534,29535,2000,N,Male,15-19,F
29535,29536,2000,N,Male,60-64,F
29536,29537,2000,N,Male,75-79,F
29537,29538,2000,N,Male,55-59,F
29538,29539,2000,N,Male,25-29,F
29539,29540,2000,N,Male,35-39,F
29540,29541,2000,N,Female,20-24,F
29541,29542,2000,N,Female,15-19,F
29542,29543,2000,N,Female,15-19,F
29543,29544,2000,N,Female,70-74,F
29544,29545,2000,N,Female,20-24,T
29545,29546,2000,N,Female,15-19,F
29546,29547,2000,N,Female,35-39,F
29547,29548,2000,N,Male,15-19,F
29548,29549,2000,N,Female,65-69,F
29549,29550,2000,N,Female,25-29,F
29550,29551,2000,N,Female,40-44,F
29551,29552,2000,N,Male,60-64,F
29552,29553,2000,N,Female,55-59,F
29553,29554,2000,N,Male,60-64,F
29554,29555,2000,N,Male,25-29,F
29555,29556,2000,N,Male,20-24,T
29556,29557,2000,N,Male,40-44,F
29557,29558,2000,N,Female,40-44,F
29558,29559,2000,N,Male,20-24,F
29559,29560,2000,N,Male,30-34,F
29560,29561,2000,N,Female,25-29,F
29561,29562,2000,N,Male,25-29,F
29562,29563,2000,N,Female,25-29,F
29563,29564,2000,N,Male,45-49,F
29564,29565,2000,N,Male,60-64,F
29565,29566,2000,N,Female,50-54,F
29566,29567,2000,N,Male,65-69,F
29567,29568,2000,N,Male,25-29,F
29568,29569,2000,N,Female,75-79,F
29569,29570,2000,N,Male,35-39,F
29570,29571,2000,N,Female,15-19,F
29571,29572,2000,N,Female,55-59,F
29572,29573,2000,N,Female,35-39,F
29573,29574,2000,N,Male,80+,F
29574,29575,2000,N,Male,15-19,T
29575,29576,2000,N,Male,20-24,F
29576,29577,2000,N,Male,30-34,F
29577,29578,2000,N,Male,80+,F
29578,29579,2000,N,Male,15-19,F
29579,29580,2000,N,Female,25-29,F
29580,29581,2000,N,Male,40-44,F
29581,29582,2000,N,Female,55-59,F
29582,29583,2000,N,Male,35-39,F
29583,29584,2000,N,Female,35-39,F
29584,29585,2000,N,Male,70-74,F
29585,29586,2000,N,Male,25-29,F
29586,29587,2000,N,Male,20-24,F
29587,29588,2000,N,Female,65-69,F
29588,29589,2000,N,Male,35-39,F
29589,29590,2000,N,Female,15-19,F
29590,29591,2000,N,Male,75-79,F
29591,29592,2000,N,Male,35-39,F
29592,29593,2000,N,Female,80+,F
29593,29594,2000,N,Male,55-59,F
29594,29595,2000,N,Female,20-24,F
29595,29596,2000,N,Female,30-34,F
29596,29597,2000,N,Female,15-19,F
29597,29598,2000,N,Female,45-49,F
29598,29599,2000,N,Male,50-54,F
29599,29600,2000,N,Female,30-34,F
29600,29601,2000,N,Female,65-69,F
29601,29602,2000,N,Male,20-24,F
29602,29603,2000,N,Female,55-59,F
29603,29604,2000,N,Female,35-39,T
29604,29605,2000,N,Female,15-19,F
29605,29606,2000,N,Female,65-69,F
29606,29607,2000,N,Female,40-44,F
29607,29608,2000,N,Male,25-29,F
29608,29609,2000,N,Female,35-39,F
29609,29610,2000,N,Female,25-29,F
29610,29611,2000,N,Male,55-59,F
29611,29612,2000,N,Male,25-29,F
29612,29613,2000,N,Male,20-24,F
29613,29614,2000,N,Male,45-49,F
29614,29615,2000,N,Female,45-49,F
29615,29616,2000,N,Female,30-34,T
29616,29617,2000,N,Female,30-34,F
29617,29618,2000,N,Male,55-59,F
29618,29619,2000,N,Male,25-29,F
29619,29620,2000,N,Female,55-59,F
29620,29621,2000,N,Male,70-74,F
29621,29622,2000,N,Female,25-29,F
29622,29623,2000,N,Male,15-19,F
29623,29624,2000,N,Male,45-49,F
29624,29625,2000,N,Female,40-44,F
29625,29626,2000,N,Male,15-19,F
29626,29627,2000,N,Female,50-54,F
29627,29628,2000,N,Male,15-19,F
29628,29629,2000,N,Male,20-24,F
29629,29630,2000,N,Male,45-49,F
29630,29631,2000,N,Female,80+,F
29631,29632,2000,N,Male,20-24,F
29632,29633,2000,N,Female,60-64,F
29633,29634,2000,N,Male,35-39,T
29634,29635,2000,N,Female,30-34,F
29635,29636,2000,N,Male,50-54,F
29636,29637,2000,N,Male,45-49,F
29637,29638,2000,N,Female,25-29,T
29638,29639,2000,N,Male,65-69,F
29639,29640,2000,N,Male,55-59,F
29640,29641,2000,N,Male,20-24,F
29641,29642,2000,N,Male,30-34,F
29642,29643,2000,N,Male,60-64,F
29643,29644,2000,N,Female,55-59,F
29644,29645,2000,N,Male,25-29,F
29645,29646,2000,N,Female,15-19,F
29646,29647,2000,N,Male,35-39,F
29647,29648,2000,N,Male,70-74,F
29648,29649,2000,N,Female,30-34,F
29649,29650,2000,N,Male,15-19,F
29650,29651,2000,N,Male,35-39,F
29651,29652,2000,N,Male,30-34,F
29652,29653,2000,N,Male,20-24,T
29653,29654,2000,N,Female,60-64,F
29654,29655,2000,N,Female,55-59,F
29655,29656,2000,N,Male,15-19,F
29656,29657,2000,N,Female,65-69,F
29657,29658,2000,N,Male,20-24,F
29658,29659,2000,N,Female,20-24,F
29659,29660,2000,N,Female,25-29,F
29660,29661,2000,N,Male,20-24,F
29661,29662,2000,N,Female,30-34,T
29662,29663,2000,N,Male,75-79,F
29663,29664,2000,N,Male,70-74,F
29664,29665,2000,N,Male,20-24,T
29665,29666,2000,N,Female,20-24,F
29666,29667,2000,N,Female,15-19,F
29667,29668,2000,N,Female,60-64,F
29668,29669,2000,N,Male,50-54,F
29669,29670,2000,N,Male,20-24,T
29670,29671,2000,N,Male,30-34,F
29671,29672,2000,N,Male,25-29,F
29672,29673,2000,N,Male,45-49,F
29673,29674,2000,N,Male,45-49,F
29674,29675,2000,N,Female,20-24,F
29675,29676,2000,N,Male,30-34,F
29676,29677,2000,N,Male,45-49,F
29677,29678,2000,N,Female,35-39,F
29678,29679,2000,N,Female,80+,F
29679,29680,2000,N,Female,20-24,F
29680,29681,2000,N,Female,45-49,F
29681,29682,2000,N,Female,40-44,F
29682,29683,2000,N,Male,35-39,F
29683,29684,2000,N,Female,35-39,F
29684,29685,2000,N,Male,40-44,F
29685,29686,2000,N,Male,30-34,F
29686,29687,2000,N,Female,80+,F
29687,29688,2000,N,Male,20-24,F
29688,29689,2000,N,Male,35-39,F
29689,29690,2000,N,Female,80+,F
29690,29691,2000,N,Male,30-34,F
29691,29692,2000,N,Female,45-49,F
29692,29693,2000,N,Male,25-29,F
29693,29694,2000,N,Female,50-54,F
29694,29695,2000,N,Female,35-39,T
29695,29696,2000,N,Female,30-34,F
29696,29697,2000,N,Female,35-39,F
29697,29698,2000,N,Female,55-59,F
29698,29699,2000,N,Female,20-24,F
29699,29700,2000,N,Male,25-29,F
29700,29701,2000,N,Female,65-69,F
29701,29702,2000,N,Male,15-19,F
29702,29703,2000,N,Female,25-29,T
29703,29704,2000,N,Female,35-39,F
29704,29705,2000,N,Female,35-39,F
29705,29706,2000,N,Male,15-19,F
29706,29707,2000,N,Male,25-29,F
29707,29708,2000,N,Female,40-44,F
29708,29709,2000,N,Male,15-19,F
29709,29710,2000,N,Male,50-54,F
29710,29711,2000,N,Female,40-44,F
29711,29712,2000,N,Male,60-64,F
29712,29713,2000,N,Male,35-39,F
29713,29714,2000,N,Male,60-64,F
29714,29715,2000,N,Female,35-39,F
29715,29716,2000,N,Male,70-74,F
29716,29717,2000,N,Male,60-64,F
29717,29718,2000,N,Male,15-19,F
29718,29719,2000,N,Male,15-19,F
29719,29720,2000,N,Male,55-59,F
29720,29721,2000,N,Female,25-29,F
29721,29722,2000,N,Female,40-44,F
29722,29723,2000,N,Female,30-34,F
29723,29724,2000,N,Female,15-19,T
29724,29725,2000,N,Male,45-49,F
29725,29726,2000,N,Female,15-19,F
29726,29727,2000,N,Male,45-49,T
29727,29728,2000,N,Male,35-39,F
29728,29729,2000,N,Male,20-24,T
29729,29730,2000,N,Female,25-29,T
29730,29731,2000,N,Male,50-54,F
29731,29732,2000,N,Female,50-54,F
29732,29733,2000,N,Male,50-54,F
29733,29734,2000,N,Male,40-44,T
29734,29735,2000,N,Male,45-49,F
29735,29736,2000,N,Male,40-44,F
29736,29737,2000,N,Male,40-44,F
29737,29738,2000,N,Male,25-29,F
29738,29739,2000,N,Female,25-29,F
29739,29740,2000,N,Female,25-29,F
29740,29741,2000,N,Male,50-54,F
29741,29742,2000,N,Male,40-44,F
29742,29743,2000,N,Female,15-19,F
29743,29744,2000,N,Female,35-39,F
29744,29745,2000,N,Male,20-24,F
29745,29746,2000,N,Male,15-19,F
29746,29747,2000,N,Female,35-39,F
29747,29748,2000,N,Female,35-39,F
29748,29749,2000,N,Male,40-44,F
29749,29750,2000,N,Male,35-39,F
29750,29751,2000,N,Female,15-19,F
29751,29752,2000,N,Female,80+,F
29752,29753,2000,N,Male,60-64,F
29753,29754,2000,N,Male,55-59,F
29754,29755,2000,N,Female,25-29,F
29755,29756,2000,N,Male,15-19,F
29756,29757,2000,N,Male,25-29,T
29757,29758,2000,N,Female,65-69,F
29758,29759,2000,N,Female,80+,F
29759,29760,2000,N,Male,30-34,F
29760,29761,2000,N,Female,35-39,F
29761,29762,2000,N,Male,75-79,F
29762,29763,2000,N,Female,25-29,F
29763,29764,2000,N,Female,80+,F
29764,29765,2000,N,Female,80+,F
29765,29766,2000,N,Male,25-29,T
29766,29767,2000,N,Female,30-34,F
29767,29768,2000,N,Male,70-74,F
29768,29769,2000,N,Male,35-39,F
29769,29770,2000,N,Male,35-39,F
29770,29771,2000,N,Male,50-54,F
29771,29772,2000,N,Female,15-19,F
29772,29773,2000,N,Male,15-19,F
29773,29774,2000,N,Male,30-34,F
29774,29775,2000,N,Male,20-24,T
29775,29776,2000,N,Female,55-59,F
29776,29777,2000,N,Male,25-29,F
29777,29778,2000,N,Female,55-59,F
29778,29779,2000,N,Male,40-44,F
29779,29780,2000,N,Male,20-24,F
29780,29781,2000,N,Male,15-19,F
29781,29782,2000,N,Female,65-69,F
29782,29783,2000,N,Male,25-29,F
29783,29784,2000,N,Female,80+,F
29784,29785,2000,N,Female,15-19,F
29785,29786,2000,N,Male,20-24,F
29786,29787,2000,N,Female,70-74,F
29787,29788,2000,N,Male,25-29,F
29788,29789,2000,N,Male,30-34,F
29789,29790,2000,N,Male,60-64,F
29790,29791,2000,N,Male,60-64,F
29791,29792,2000,N,Female,30-34,F
29792,29793,2000,N,Female,15-19,F
29793,29794,2000,N,Male,45-49,F
29794,29795,2000,N,Male,50-54,F
29795,29796,2000,N,Female,55-59,F
29796,29797,2000,N,Female,40-44,F
29797,29798,2000,N,Female,15-19,F
29798,29799,2000,N,Female,25-29,F
29799,29800,2000,N,Male,70-74,F
29800,29801,2000,N,Male,80+,F
29801,29802,2000,N,Male,15-19,F
29802,29803,2000,N,Male,25-29,F
29803,29804,2000,N,Female,70-74,F
29804,29805,2000,N,Female,80+,F
29805,29806,2000,N,Female,30-34,F
29806,29807,2000,N,Female,20-24,F
29807,29808,2000,N,Female,50-54,F
29808,29809,2000,N,Female,40-44,F
29809,29810,2000,N,Male,25-29,F
29810,29811,2000,N,Male,35-39,T
29811,29812,2000,N,Male,25-29,F
29812,29813,2000,N,Male,50-54,F
29813,29814,2000,N,Female,15-19,F
29814,29815,2000,N,Male,25-29,F
29815,29816,2000,N,Male,25-29,F
29816,29817,2000,N,Female,25-29,F
29817,29818,2000,N,Male,45-49,F
29818,29819,2000,N,Male,25-29,F
29819,29820,2000,N,Female,40-44,F
29820,29821,2000,N,Male,50-54,F
29821,29822,2000,N,Male,15-19,F
29822,29823,2000,N,Male,55-59,F
29823,29824,2000,N,Male,20-24,F
29824,29825,2000,N,Female,65-69,F
29825,29826,2000,N,Male,30-34,T
29826,29827,2000,N,Male,45-49,F
29827,29828,2000,N,Male,25-29,F
29828,29829,2000,N,Female,30-34,F
29829,29830,2000,N,Male,40-44,F
29830,29831,2000,N,Male,50-54,F
29831,29832,2000,N,Female,15-19,F
29832,29833,2000,N,Male,30-34,F
29833,29834,2000,N,Male,35-39,T
29834,29835,2000,N,Female,20-24,F
29835,29836,2000,N,Female,40-44,F
29836,29837,2000,N,Male,20-24,F
29837,29838,2000,N,Male,25-29,F
29838,29839,2000,N,Male,35-39,F
29839,29840,2000,N,Male,50-54,F
29840,29841,2000,N,Male,55-59,F
29841,29842,2000,N,Female,15-19,F
29842,29843,2000,N,Male,60-64,F
29843,29844,2000,N,Male,20-24,F
29844,29845,2000,N,Male,30-34,F
29845,29846,2000,N,Female,25-29,F
29846,29847,2000,N,Male,80+,F
29847,29848,2000,N,Male,20-24,F
29848,29849,2000,N,Female,65-69,F
29849,29850,2000,N,Female,60-64,F
29850,29851,2000,N,Male,25-29,F
29851,29852,2000,N,Male,35-39,T
29852,29853,2000,N,Female,35-39,F
29853,29854,2000,N,Male,20-24,F
29854,29855,2000,N,Female,25-29,F
29855,29856,2000,N,Male,50-54,F
29856,29857,2000,N,Male,70-74,F
29857,29858,2000,N,Female,60-64,F
29858,29859,2000,N,Male,25-29,F
29859,29860,2000,N,Male,45-49,F
29860,29861,2000,N,Male,20-24,F
29861,29862,2000,N,Female,25-29,F
29862,29863,2000,N,Male,55-59,F
29863,29864,2000,N,Male,50-54,F
29864,29865,2000,N,Female,35-39,F
29865,29866,2000,N,Male,25-29,F
29866,29867,2000,N,Male,20-24,F
29867,29868,2000,N,Male,20-24,F
29868,29869,2000,N,Female,80+,F
29869,29870,2000,N,Female,60-64,F
29870,29871,2000,N,Male,45-49,F
29871,29872,2000,N,Male,25-29,F
29872,29873,2000,N,Male,40-44,F
29873,29874,2000,N,Female,35-39,F
29874,29875,2000,N,Male,20-24,F
29875,29876,2000,N,Male,30-34,F
29876,29877,2000,N,Male,60-64,F
29877,29878,2000,N,Female,15-19,F
29878,29879,2000,N,Male,35-39,F
29879,29880,2000,N,Male,40-44,F
29880,29881,2000,N,Female,15-19,F
29881,29882,2000,N,Male,70-74,F
29882,29883,2000,N,Female,80+,F
29883,29884,2000,N,Male,25-29,F
29884,29885,2000,N,Female,20-24,F
29885,29886,2000,N,Male,40-44,F
29886,29887,2000,N,Male,20-24,F
29887,29888,2000,N,Female,70-74,F
29888,29889,2000,N,Male,40-44,F
29889,29890,2000,N,Male,20-24,T
29890,29891,2000,N,Male,30-34,F
29891,29892,2000,N,Male,80+,F
29892,29893,2000,N,Female,35-39,F
29893,29894,2000,N,Male,15-19,F
29894,29895,2000,N,Female,45-49,F
29895,29896,2000,N,Female,25-29,F
29896,29897,2000,N,Male,75-79,F
29897,29898,2000,N,Male,15-19,F
29898,29899,2000,N,Female,15-19,T
29899,29900,2000,N,Female,30-34,F
29900,29901,2000,N,Male,60-64,F
29901,29902,2000,N,Male,80+,T
29902,29903,2000,N,Male,40-44,F
29903,29904,2000,N,Female,40-44,T
29904,29905,2000,N,Male,45-49,F
29905,29906,2000,N,Female,55-59,F
29906,29907,2000,N,Male,25-29,F
29907,29908,2000,N,Male,35-39,F
29908,29909,2000,N,Male,45-49,F
29909,29910,2000,N,Male,30-34,F
29910,29911,2000,N,Female,55-59,F
29911,29912,2000,N,Male,15-19,F
29912,29913,2000,N,Female,65-69,F
29913,29914,2000,N,Female,35-39,F
29914,29915,2000,N,Male,15-19,T
29915,29916,2000,N,Male,50-54,F
29916,29917,2000,N,Female,55-59,F
29917,29918,2000,N,Female,15-19,F
29918,29919,2000,N,Male,20-24,T
29919,29920,2000,N,Male,80+,F
29920,29921,2000,N,Female,40-44,F
29921,29922,2000,N,Male,65-69,F
29922,29923,2000,N,Male,25-29,F
29923,29924,2000,N,Male,25-29,F
29924,29925,2000,N,Female,50-54,F
29925,29926,2000,N,Female,70-74,F
29926,29927,2000,N,Male,45-49,F
29927,29928,2000,N,Male,20-24,T
29928,29929,2000,N,Female,45-49,F
29929,29930,2000,N,Female,55-59,F
29930,29931,2000,N,Male,75-79,F
29931,29932,2000,N,Female,15-19,F
29932,29933,2000,N,Male,20-24,F
29933,29934,2000,N,Female,35-39,F
29934,29935,2000,N,Female,30-34,F
29935,29936,2000,N,Male,45-49,F
29936,29937,2000,N,Male,45-49,F
29937,29938,2000,N,Male,50-54,F
29938,29939,2000,N,Male,30-34,F
29939,29940,2000,N,Male,20-24,F
29940,29941,2000,N,Male,45-49,F
29941,29942,2000,N,Female,15-19,F
29942,29943,2000,N,Male,45-49,F
29943,29944,2000,N,Male,80+,F
29944,29945,2000,N,Female,20-24,F
29945,29946,2000,N,Female,50-54,F
29946,29947,2000,N,Male,25-29,F
29947,29948,2000,N,Male,45-49,F
29948,29949,2000,N,Male,65-69,F
29949,29950,2000,N,Female,15-19,F
29950,29951,2000,N,Male,65-69,F
29951,29952,2000,N,Female,55-59,T
29952,29953,2000,N,Male,30-34,F
29953,29954,2000,N,Male,60-64,F
29954,29955,2000,N,Female,55-59,F
29955,29956,2000,N,Male,45-49,F
29956,29957,2000,N,Female,80+,F
29957,29958,2000,N,Female,70-74,F
29958,29959,2000,N,Female,70-74,F
29959,29960,2000,N,Female,40-44,F
29960,29961,2000,N,Male,40-44,F
29961,29962,2000,N,Male,30-34,F
29962,29963,2000,N,Male,65-69,F
29963,29964,2000,N,Female,25-29,F
29964,29965,2000,N,Female,25-29,F
29965,29966,2000,N,Male,20-24,F
29966,29967,2000,N,Male,40-44,F
29967,29968,2000,N,Male,20-24,F
29968,29969,2000,N,Male,55-59,F
29969,29970,2000,N,Female,65-69,F
29970,29971,2000,N,Female,15-19,F
29971,29972,2000,N,Male,45-49,F
29972,29973,2000,N,Male,25-29,F
29973,29974,2000,N,Male,70-74,F
29974,29975,2000,N,Male,20-24,F
29975,29976,2000,N,Male,45-49,F
29976,29977,2000,N,Male,25-29,F
29977,29978,2000,N,Male,25-29,F
29978,29979,2000,N,Male,70-74,F
29979,29980,2000,N,Male,80+,F
29980,29981,2000,N,Female,35-39,F
29981,29982,2000,N,Male,50-54,F
29982,29983,2000,N,Female,45-49,T
29983,29984,2000,N,Male,15-19,F
29984,29985,2000,N,Male,50-54,F
29985,29986,2000,N,Male,70-74,F
29986,29987,2000,N,Male,35-39,F
29987,29988,2000,N,Female,30-34,F
29988,29989,2000,N,Female,15-19,F
29989,29990,2000,N,Male,30-34,F
29990,29991,2000,N,Female,40-44,F
29991,29992,2000,N,Male,45-49,F
29992,29993,2000,N,Male,45-49,F
29993,29994,2000,N,Female,40-44,F
29994,29995,2000,N,Male,30-34,F
29995,29996,2000,N,Female,35-39,F
29996,29997,2000,N,Female,60-64,F
29997,29998,2000,N,Female,50-54,F
29998,29999,2000,N,Male,40-44,F
29999,30000,2000,N,Male,40-44,F
30000,30001,2000,N,Female,25-29,F
30001,30002,2000,N,Male,70-74,F
30002,30003,2000,N,Female,35-39,T
30003,30004,2000,N,Male,30-34,F
30004,30005,2000,N,Female,40-44,F
30005,30006,2000,N,Male,35-39,F
30006,30007,2000,N,Female,35-39,F
30007,30008,2000,N,Female,75-79,F
30008,30009,2000,N,Female,35-39,F
30009,30010,2000,N,Male,20-24,F
30010,30011,2000,N,Female,15-19,T
30011,30012,2000,N,Male,60-64,F
30012,30013,2000,N,Male,65-69,F
30013,30014,2000,N,Male,70-74,F
30014,30015,2000,N,Female,50-54,F
30015,30016,2000,N,Male,20-24,F
30016,30017,2000,N,Male,25-29,F
30017,30018,2000,N,Male,60-64,F
30018,30019,2000,N,Male,65-69,F
30019,30020,2000,N,Female,25-29,F
30020,30021,2000,N,Female,25-29,T
30021,30022,2000,N,Male,25-29,F
30022,30023,2000,N,Female,20-24,T
30023,30024,2000,N,Male,60-64,F
30024,30025,2000,N,Female,30-34,F
30025,30026,2000,N,Male,25-29,F
30026,30027,2000,N,Female,55-59,F
30027,30028,2000,N,Male,15-19,F
30028,30029,2000,N,Male,65-69,F
30029,30030,2000,N,Female,30-34,F
30030,30031,2000,N,Male,30-34,T
30031,30032,2000,N,Female,25-29,F
30032,30033,2000,N,Male,70-74,F
30033,30034,2000,N,Male,30-34,F
30034,30035,2000,N,Male,45-49,F
30035,30036,2000,N,Female,20-24,F
30036,30037,2000,N,Female,25-29,F
30037,30038,2000,N,Male,35-39,F
30038,30039,2000,N,Male,40-44,T
30039,30040,2000,N,Female,55-59,F
30040,30041,2000,N,Male,50-54,F
30041,30042,2000,N,Female,70-74,F
30042,30043,2000,N,Male,65-69,F
30043,30044,2000,N,Male,25-29,F
30044,30045,2000,N,Female,40-44,F
30045,30046,2000,N,Male,25-29,F
30046,30047,2000,N,Male,50-54,F
30047,30048,2000,N,Male,60-64,F
30048,30049,2000,N,Female,35-39,F
30049,30050,2000,N,Male,45-49,F
30050,30051,2000,N,Female,80+,F
30051,30052,2000,N,Female,40-44,F
30052,30053,2000,N,Male,35-39,F
30053,30054,2000,N,Female,25-29,T
30054,30055,2000,N,Male,65-69,F
30055,30056,2000,N,Male,25-29,F
30056,30057,2000,N,Female,20-24,F
30057,30058,2000,N,Female,80+,F
30058,30059,2000,N,Male,45-49,F
30059,30060,2000,N,Female,35-39,F
30060,30061,2000,N,Male,50-54,F
30061,30062,2000,N,Male,55-59,F
30062,30063,2000,N,Female,75-79,F
30063,30064,2000,N,Male,30-34,F
30064,30065,2000,N,Female,35-39,F
30065,30066,2000,N,Female,15-19,F
30066,30067,2000,N,Male,20-24,F
30067,30068,2000,N,Male,25-29,F
30068,30069,2000,N,Male,45-49,F
30069,30070,2000,N,Female,45-49,F
30070,30071,2000,N,Female,15-19,F
30071,30072,2000,N,Male,20-24,F
30072,30073,2000,N,Female,20-24,T
30073,30074,2000,N,Male,30-34,F
30074,30075,2000,N,Male,40-44,T
30075,30076,2000,N,Male,45-49,F
30076,30077,2000,N,Male,30-34,F
30077,30078,2000,N,Female,25-29,F
30078,30079,2000,N,Female,35-39,F
30079,30080,2000,N,Male,45-49,F
30080,30081,2000,N,Male,50-54,F
30081,30082,2000,N,Male,25-29,F
30082,30083,2000,N,Male,80+,F
30083,30084,2000,N,Female,15-19,F
30084,30085,2000,N,Male,40-44,F
30085,30086,2000,N,Female,45-49,F
30086,30087,2000,N,Male,40-44,F
30087,30088,2000,N,Female,40-44,F
30088,30089,2000,N,Female,35-39,F
30089,30090,2000,N,Female,15-19,F
30090,30091,2000,N,Male,60-64,F
30091,30092,2000,N,Female,15-19,F
30092,30093,2000,N,Female,35-39,F
30093,30094,2000,N,Male,45-49,F
30094,30095,2000,N,Male,20-24,F
30095,30096,2000,N,Male,50-54,F
30096,30097,2000,N,Female,65-69,F
30097,30098,2000,N,Male,20-24,F
30098,30099,2000,N,Male,35-39,F
30099,30100,2000,N,Female,60-64,F
30100,30101,2000,N,Female,75-79,F
30101,30102,2000,N,Female,50-54,F
30102,30103,2000,N,Female,25-29,F
30103,30104,2000,N,Female,70-74,F
30104,30105,2000,N,Male,15-19,F
30105,30106,2000,N,Male,80+,F
30106,30107,2000,N,Female,80+,F
30107,30108,2000,N,Female,55-59,F
30108,30109,2000,N,Male,25-29,F
30109,30110,2000,N,Male,75-79,F
30110,30111,2000,N,Female,15-19,F
30111,30112,2000,N,Male,30-34,F
30112,30113,2000,N,Female,80+,F
30113,30114,2000,N,Male,60-64,F
30114,30115,2000,N,Female,40-44,F
30115,30116,2000,N,Male,70-74,F
30116,30117,2000,N,Female,55-59,F
30117,30118,2000,N,Female,25-29,T
30118,30119,2000,N,Male,60-64,F
30119,30120,2000,N,Female,20-24,F
30120,30121,2000,N,Female,15-19,F
30121,30122,2000,N,Female,25-29,F
30122,30123,2000,N,Female,30-34,F
30123,30124,2000,N,Male,25-29,F
30124,30125,2000,N,Female,30-34,F
30125,30126,2000,N,Male,80+,F
30126,30127,2000,N,Male,25-29,F
30127,30128,2000,N,Male,45-49,F
30128,30129,2000,N,Male,25-29,F
30129,30130,2000,N,Female,40-44,F
30130,30131,2000,N,Female,15-19,T
30131,30132,2000,N,Male,15-19,F
30132,30133,2000,N,Male,25-29,F
30133,30134,2000,N,Female,70-74,F
30134,30135,2000,N,Male,45-49,F
30135,30136,2000,N,Male,35-39,F
30136,30137,2000,N,Female,65-69,F
30137,30138,2000,N,Female,15-19,F
30138,30139,2000,N,Male,20-24,F
30139,30140,2000,N,Female,45-49,F
30140,30141,2000,N,Male,60-64,F
30141,30142,2000,N,Male,15-19,F
30142,30143,2000,N,Male,60-64,F
30143,30144,2000,N,Male,20-24,F
30144,30145,2000,N,Female,65-69,F
30145,30146,2000,N,Male,25-29,F
30146,30147,2000,N,Female,80+,F
30147,30148,2000,N,Female,30-34,F
30148,30149,2000,N,Male,15-19,F
30149,30150,2000,N,Male,80+,F
30150,30151,2000,N,Female,15-19,F
30151,30152,2000,N,Male,15-19,T
30152,30153,2000,N,Male,15-19,F
30153,30154,2000,N,Male,35-39,F
30154,30155,2000,N,Female,30-34,F
30155,30156,2000,N,Male,20-24,T
30156,30157,2000,N,Male,25-29,F
30157,30158,2000,N,Female,80+,F
30158,30159,2000,N,Male,70-74,F
30159,30160,2000,N,Male,60-64,F
30160,30161,2000,N,Male,25-29,F
30161,30162,2000,N,Male,20-24,F
30162,30163,2000,N,Female,80+,F
30163,30164,2000,N,Male,15-19,F
30164,30165,2000,N,Female,25-29,F
30165,30166,2000,N,Female,40-44,F
30166,30167,2000,N,Male,80+,F
30167,30168,2000,N,Female,25-29,F
30168,30169,2000,N,Male,35-39,F
30169,30170,2000,N,Male,50-54,F
30170,30171,2000,N,Male,40-44,F
30171,30172,2000,N,Female,35-39,F
30172,30173,2000,N,Female,80+,F
30173,30174,2000,N,Male,15-19,F
30174,30175,2000,N,Female,35-39,F
30175,30176,2000,N,Female,15-19,F
30176,30177,2000,N,Female,15-19,F
30177,30178,2000,N,Female,60-64,F
30178,30179,2000,N,Female,55-59,F
30179,30180,2000,N,Male,45-49,T
30180,30181,2000,N,Male,20-24,F
30181,30182,2000,N,Male,35-39,F
30182,30183,2000,N,Male,20-24,F
30183,30184,2000,N,Male,45-49,F
30184,30185,2000,N,Male,25-29,T
30185,30186,2000,N,Female,40-44,F
30186,30187,2000,N,Female,65-69,F
30187,30188,2000,N,Male,50-54,F
30188,30189,2000,N,Female,80+,F
30189,30190,2000,N,Female,55-59,F
30190,30191,2000,N,Male,60-64,F
30191,30192,2000,N,Female,25-29,F
30192,30193,2000,N,Female,30-34,F
30193,30194,2000,N,Male,25-29,F
30194,30195,2000,N,Male,40-44,F
30195,30196,2000,N,Male,45-49,T
30196,30197,2000,N,Male,40-44,F
30197,30198,2000,N,Female,55-59,F
30198,30199,2000,N,Male,50-54,F
30199,30200,2000,N,Female,20-24,F
30200,30201,2000,N,Female,20-24,T
30201,30202,2000,N,Male,40-44,F
30202,30203,2000,N,Female,45-49,F
30203,30204,2000,N,Female,45-49,F
30204,30205,2000,N,Male,30-34,F
30205,30206,2000,N,Male,35-39,F
30206,30207,2000,N,Female,55-59,F
30207,30208,2000,N,Female,35-39,F
30208,30209,2000,N,Male,20-24,F
30209,30210,2000,N,Male,35-39,F
30210,30211,2000,N,Female,40-44,F
30211,30212,2000,N,Male,55-59,F
30212,30213,2000,N,Female,45-49,F
30213,30214,2000,N,Female,15-19,F
30214,30215,2000,N,Male,50-54,F
30215,30216,2000,N,Female,50-54,T
30216,30217,2000,N,Female,65-69,F
